    2860    276244.63    1445.4167   -197.12465    1642.5414 
    2870    276978.97    1444.3487   -202.55903    1646.9077 
    2880    277489.58    1450.4674   -199.47635    1649.9438 
    2890    277819.16    1450.3207   -201.58273    1651.9034 
    2900    277955.14    1457.8515   -194.86053     1652.712 
    2910    277939.49    1463.7332   -188.88575    1652.6189 
    2920    277564.08    1455.7985   -194.58827    1650.3868 
    2930     277276.7    1459.2047   -189.47336     1648.678 
    2940    276834.47    1461.2639   -184.78458    1646.0485 
    2950    276643.37    1472.2371   -172.67521    1644.9123 
    2960    276427.85    1462.6713   -180.95945    1643.6308 
    2970    275490.06    1463.8374   -174.21736    1638.0547 
    2980    274141.45     1462.095   -167.94091    1630.0359 
    2990    272924.39    1467.1382   -155.66114    1622.7994 
    3000    271364.36    1461.4416   -152.08189    1613.5235 
    3010    269517.26    1446.2627   -156.27795    1602.5406 
    3020    267988.84    1456.2618   -137.19088    1593.4527 
    3030    266846.05    1476.0188   -110.63895    1586.6577 
    3040    266055.28    1492.9361   -89.019779    1581.9558 
    3050    266046.95    1492.1893   -89.716976    1581.9063 
    3060    266155.19    1489.3913   -93.158585    1582.5499 
    3070    266442.93    1496.1155   -88.145301    1584.2608 
    3080    266338.73    1493.4107   -90.230478    1583.6412 
    3090    266474.27    1501.2739   -83.173209    1584.4471 
    3100    266027.39    1489.4151   -92.374855      1581.79 
    3110    266057.23    1474.2087   -107.75873    1581.9674 
    3120    266521.56    1469.1701   -115.55828    1584.7283 
    3130    267123.25     1465.195   -123.11095    1588.3059 
    3140    267900.35    1470.0235   -122.90307    1592.9266 
    3150       269288    1481.2259   -119.95154    1601.1775 
    3160    270016.68    1479.1194   -126.39074    1605.5102 
    3170    270691.42    1488.9864    -120.5358    1609.5222 
    3180    271671.19    1501.8218   -113.52599    1615.3478 
    3190    273838.07    1513.5188   -114.71319     1628.232 
    3200    277171.96     1533.031   -115.02421    1648.0552 
    3210    281799.22    1556.3803    -119.1885    1675.5688 
    3220    289001.81    1586.5476   -131.84754    1718.3952 
    3230    302616.62    1628.9022   -170.44612    1799.3483 
    3240    327561.92    1678.2281   -269.44411    1947.6723 
    3250    355982.93    1679.4443   -437.21836    2116.6626 
    3260    373075.02    1661.0822   -557.20942    2218.2916 
    3270    373738.63    1654.3352   -567.90228    2222.2374 
    3280     364006.1    1561.7088   -602.65933    2164.3681 
    3290    356514.04    1543.7349    -576.0857    2119.8206 
    3300    360979.09    1556.0538   -590.31589    2146.3697 
    3310    368861.63    1555.7234   -637.51553    2193.2389 
    3320    364798.01    1526.7417   -642.33507    2169.0768 
    3330    343635.83     1531.735    -511.5122    2043.2472 
    3340    311197.65    1540.4976   -309.87321    1850.3709 
    3350    280383.17    1519.1573    -147.9917     1667.149 
    3360    264591.87    1459.2513   -114.00317    1573.2545 
    3370    255179.69    1478.6731   -38.616855      1517.29 
    3380    249998.56    1472.0279   -14.455194    1486.4831 
    3390    246219.58    1443.7931   -20.220252    1464.0134 
    3400    244536.84    1436.7518   -17.256114    1454.0079 
    3410    242969.29    1317.2795   -127.40783    1444.6873 
    3420    240284.04    1295.3911   -133.32978    1428.7209 
    3430    238185.46    1294.9028   -121.34003    1416.2428 
    3440    234499.07    1268.0557   -126.26799    1394.3237 
    3450     233571.2     1340.784   -48.022547    1388.8066 
    3460    233553.48    1337.8309   -50.870306    1388.7012 
    3470    234087.82    1335.0509   -56.827497    1391.8784 
    3480    235599.06    1328.6027   -72.261425    1400.8641 
    3490    237171.06    1380.5715   -29.639685    1410.2112 
    3500    238285.09    1377.7196   -39.115555    1416.8352 
    3510    237538.81     1402.349   -10.048856    1412.3979 
    3520    236629.92    1395.2597   -11.733847    1406.9936 
    3530    234667.86    1396.5389    1.2115517    1395.3273 
    3540     231529.4    1253.9248   -122.74126    1376.6661 
    3550    225594.82    1263.0851   -78.294205    1341.3793 
    3560    215398.17    1188.9415   -91.808797    1280.7503 
    3570    213671.39    1182.9207   -87.562224     1270.483 
    3580    218102.52    1185.7538   -111.07653    1296.8303 
    3590    214228.16    1185.8593   -87.934179    1273.7935 
    3600    208225.03    1184.5246   -53.574499    1238.0991 
    3610    209428.36    1204.4911   -40.762948    1245.2541 
    3620    218151.18    1210.9832   -86.136425    1297.1196 
    3630    225583.47    1293.9429   -47.368836    1341.3118 
    3640    224530.85    1290.3023   -44.750592    1335.0529 
    3650     222116.8    1333.2744    12.575272    1320.6991 
    3660    220674.21    1342.6405    30.519015    1312.1215 
    3670     220828.6    1355.3816    42.342104    1313.0395 
    3680    221869.71    1325.9825    6.7526516    1319.2299 
    3690    222394.18     1320.669   -1.6793761    1322.3484 
    3700    222687.65    1347.8897    23.796296    1324.0934 
    3710    223730.85    1364.2054    33.909204    1330.2962 
    3720     227974.7    1449.4102    93.880279      1355.53 
    3730    236278.24    1501.2108    96.308317    1404.9025 
    3740    247853.37    1515.8369    42.108962    1473.7279 
    3750    260050.32    1519.3087   -26.941839    1546.2505 
