    177 T=  1957. E= -.22945722E+03 F= -.23679191E+03 E0= -.23670156E+03  EK= 0.73347E+01 SP= 0.00E+00 SK= 0.00E+00
    178 T=  2073. E= -.22946604E+03 F= -.23723685E+03 E0= -.23714627E+03  EK= 0.77708E+01 SP= 0.00E+00 SK= 0.00E+00
    179 T=  2186. E= -.22948047E+03 F= -.23767348E+03 E0= -.23758242E+03  EK= 0.81930E+01 SP= 0.00E+00 SK= 0.00E+00
    180 T=  2238. E= -.22949679E+03 F= -.23788537E+03 E0= -.23779382E+03  EK= 0.83886E+01 SP= 0.00E+00 SK= 0.00E+00
    181 T=  2184. E= -.22948899E+03 F= -.23767471E+03 E0= -.23758293E+03  EK= 0.81857E+01 SP= 0.00E+00 SK= 0.00E+00
    182 T=  2073. E= -.22944446E+03 F= -.23721661E+03 E0= -.23712457E+03  EK= 0.77721E+01 SP= 0.00E+00 SK= 0.00E+00
    183 T=  2052. E= -.22943014E+03 F= -.23712053E+03 E0= -.23702805E+03  EK= 0.76904E+01 SP= 0.00E+00 SK= 0.00E+00
    184 T=  2157. E= -.22947261E+03 F= -.23755681E+03 E0= -.23746396E+03  EK= 0.80842E+01 SP= 0.00E+00 SK= 0.00E+00
    185 T=  2256. E= -.22949863E+03 F= -.23795461E+03 E0= -.23786151E+03  EK= 0.84560E+01 SP= 0.00E+00 SK= 0.00E+00
    186 T=  2250. E= -.22948727E+03 F= -.23792242E+03 E0= -.23782893E+03  EK= 0.84352E+01 SP= 0.00E+00 SK= 0.00E+00
    187 T=  2160. E= -.22946968E+03 F= -.23756757E+03 E0= -.23747387E+03  EK= 0.80979E+01 SP= 0.00E+00 SK= 0.00E+00
    188 T=  2047. E= -.22946012E+03 F= -.23713244E+03 E0= -.23703839E+03  EK= 0.76723E+01 SP= 0.00E+00 SK= 0.00E+00
    189 T=  1955. E= -.22945292E+03 F= -.23677993E+03 E0= -.23668560E+03  EK= 0.73270E+01 SP= 0.00E+00 SK= 0.00E+00
    190 T=  1907. E= -.22945009E+03 F= -.23659855E+03 E0= -.23650402E+03  EK= 0.71485E+01 SP= 0.00E+00 SK= 0.00E+00
    191 T=  1912. E= -.22945081E+03 F= -.23661905E+03 E0= -.23652445E+03  EK= 0.71682E+01 SP= 0.00E+00 SK= 0.00E+00
    192 T=  1969. E= -.22945382E+03 F= -.23683344E+03 E0= -.23673885E+03  EK= 0.73796E+01 SP= 0.00E+00 SK= 0.00E+00
    193 T=  2063. E= -.22945917E+03 F= -.23719129E+03 E0= -.23709694E+03  EK= 0.77321E+01 SP= 0.00E+00 SK= 0.00E+00
    194 T=  2162. E= -.22947376E+03 F= -.23757842E+03 E0= -.23748404E+03  EK= 0.81047E+01 SP= 0.00E+00 SK= 0.00E+00
    195 T=  2211. E= -.22949284E+03 F= -.23777990E+03 E0= -.23768542E+03  EK= 0.82871E+01 SP= 0.00E+00 SK= 0.00E+00
    196 T=  2154. E= -.22949106E+03 F= -.23756408E+03 E0= -.23746958E+03  EK= 0.80730E+01 SP= 0.00E+00 SK= 0.00E+00
    197 T=  2020. E= -.22944919E+03 F= -.23701979E+03 E0= -.23692527E+03  EK= 0.75706E+01 SP= 0.00E+00 SK= 0.00E+00
    198 T=  1951. E= -.22942625E+03 F= -.23674055E+03 E0= -.23664594E+03  EK= 0.73143E+01 SP= 0.00E+00 SK= 0.00E+00
    199 T=  2020. E= -.22946338E+03 F= -.23703545E+03 E0= -.23694079E+03  EK= 0.75721E+01 SP= 0.00E+00 SK= 0.00E+00
    200 T=  2108. E= -.22949396E+03 F= -.23739570E+03 E0= -.23730073E+03  EK= 0.79017E+01 SP= 0.00E+00 SK= 0.00E+00
    201 T=  2096. E= -.22948679E+03 F= -.23734498E+03 E0= -.23724988E+03  EK= 0.78582E+01 SP= 0.00E+00 SK= 0.00E+00
    202 T=  1991. E= -.22946982E+03 F= -.23693212E+03 E0= -.23683678E+03  EK= 0.74623E+01 SP= 0.00E+00 SK= 0.00E+00
    203 T=  1853. E= -.22945802E+03 F= -.23640356E+03 E0= -.23630793E+03  EK= 0.69455E+01 SP= 0.00E+00 SK= 0.00E+00
    204 T=  1733. E= -.22945190E+03 F= -.23594834E+03 E0= -.23585264E+03  EK= 0.64964E+01 SP= 0.00E+00 SK= 0.00E+00
    205 T=  1658. E= -.22944937E+03 F= -.23566492E+03 E0= -.23556898E+03  EK= 0.62155E+01 SP= 0.00E+00 SK= 0.00E+00
    206 T=  1638. E= -.22944969E+03 F= -.23559070E+03 E0= -.23549464E+03  EK= 0.61410E+01 SP= 0.00E+00 SK= 0.00E+00
    207 T=  1672. E= -.22945070E+03 F= -.23571872E+03 E0= -.23562266E+03  EK= 0.62680E+01 SP= 0.00E+00 SK= 0.00E+00
    208 T=  1746. E= -.22945587E+03 F= -.23600139E+03 E0= -.23590544E+03  EK= 0.65455E+01 SP= 0.00E+00 SK= 0.00E+00
    209 T=  1827. E= -.22947023E+03 F= -.23632065E+03 E0= -.23622485E+03  EK= 0.68504E+01 SP= 0.00E+00 SK= 0.00E+00
    210 T=  1859. E= -.22949074E+03 F= -.23645974E+03 E0= -.23636424E+03  EK= 0.69690E+01 SP= 0.00E+00 SK= 0.00E+00
    211 T=  1785. E= -.22948934E+03 F= -.23618007E+03 E0= -.23608502E+03  EK= 0.66907E+01 SP= 0.00E+00 SK= 0.00E+00
    212 T=  1633. E= -.22944782E+03 F= -.23556797E+03 E0= -.23547317E+03  EK= 0.61201E+01 SP= 0.00E+00 SK= 0.00E+00
    213 T=  1547. E= -.22942311E+03 F= -.23522056E+03 E0= -.23512614E+03  EK= 0.57974E+01 SP= 0.00E+00 SK= 0.00E+00
    214 T=  1601. E= -.22945951E+03 F= -.23546193E+03 E0= -.23536810E+03  EK= 0.60024E+01 SP= 0.00E+00 SK= 0.00E+00
    215 T=  1679. E= -.22949058E+03 F= -.23578347E+03 E0= -.23568988E+03  EK= 0.62929E+01 SP= 0.00E+00 SK= 0.00E+00
    216 T=  1659. E= -.22948456E+03 F= -.23570163E+03 E0= -.23560854E+03  EK= 0.62171E+01 SP= 0.00E+00 SK= 0.00E+00
    217 T=  1546. E= -.22946718E+03 F= -.23526273E+03 E0= -.23516992E+03  EK= 0.57956E+01 SP= 0.00E+00 SK= 0.00E+00
    218 T=  1404. E= -.22945505E+03 F= -.23471918E+03 E0= -.23462656E+03  EK= 0.52641E+01 SP= 0.00E+00 SK= 0.00E+00
    219 T=  1285. E= -.22944899E+03 F= -.23426407E+03 E0= -.23417172E+03  EK= 0.48151E+01 SP= 0.00E+00 SK= 0.00E+00
    220 T=  1214. E= -.22944643E+03 F= -.23399769E+03 E0= -.23390555E+03  EK= 0.45513E+01 SP= 0.00E+00 SK= 0.00E+00
    221 T=  1204. E= -.22944620E+03 F= -.23395862E+03 E0= -.23386650E+03  EK= 0.45124E+01 SP= 0.00E+00 SK= 0.00E+00
    222 T=  1252. E= -.22944882E+03 F= -.23414344E+03 E0= -.23405137E+03  EK= 0.46946E+01 SP= 0.00E+00 SK= 0.00E+00
    223 T=  1346. E= -.22945575E+03 F= -.23450283E+03 E0= -.23441083E+03  EK= 0.50471E+01 SP= 0.00E+00 SK= 0.00E+00
    224 T=  1453. E= -.22947002E+03 F= -.23491689E+03 E0= -.23482490E+03  EK= 0.54469E+01 SP= 0.00E+00 SK= 0.00E+00
    225 T=  1515. E= -.22948814E+03 F= -.23516824E+03 E0= -.23507640E+03  EK= 0.56801E+01 SP= 0.00E+00 SK= 0.00E+00
    226 T=  1477. E= -.22948707E+03 F= -.23502373E+03 E0= -.23493188E+03  EK= 0.55367E+01 SP= 0.00E+00 SK= 0.00E+00
    227 T=  1367. E= -.22944536E+03 F= -.23456782E+03 E0= -.23447601E+03  EK= 0.51225E+01 SP= 0.00E+00 SK= 0.00E+00
    228 T=  1328. E= -.22942029E+03 F= -.23439752E+03 E0= -.23430576E+03  EK= 0.49772E+01 SP= 0.00E+00 SK= 0.00E+00
    229 T=  1434. E= -.22945958E+03 F= -.23483624E+03 E0= -.23474445E+03  EK= 0.53767E+01 SP= 0.00E+00 SK= 0.00E+00
    230 T=  1567. E= -.22949130E+03 F= -.23536466E+03 E0= -.23527302E+03  EK= 0.58734E+01 SP= 0.00E+00 SK= 0.00E+00
    231 T=  1604. E= -.22948411E+03 F= -.23549709E+03 E0= -.23540550E+03  EK= 0.60130E+01 SP= 0.00E+00 SK= 0.00E+00
    232 T=  1551. E= -.22946575E+03 F= -.23527914E+03 E0= -.23518752E+03  EK= 0.58134E+01 SP= 0.00E+00 SK= 0.00E+00
    233 T=  1469. E= -.22945317E+03 F= -.23495986E+03 E0= -.23486823E+03  EK= 0.55067E+01 SP= 0.00E+00 SK= 0.00E+00
    234 T=  1409. E= -.22944714E+03 F= -.23472903E+03 E0= -.23463739E+03  EK= 0.52819E+01 SP= 0.00E+00 SK= 0.00E+00
    235 T=  1397. E= -.22944495E+03 F= -.23468319E+03 E0= -.23459132E+03  EK= 0.52382E+01 SP= 0.00E+00 SK= 0.00E+00
    236 T=  1444. E= -.22944498E+03 F= -.23485615E+03 E0= -.23476425E+03  EK= 0.54112E+01 SP= 0.00E+00 SK= 0.00E+00
    237 T=  1545. E= -.22944803E+03 F= -.23524015E+03 E0= -.23514797E+03  EK= 0.57921E+01 SP= 0.00E+00 SK= 0.00E+00
    238 T=  1687. E= -.22945595E+03 F= -.23578074E+03 E0= -.23568798E+03  EK= 0.63248E+01 SP= 0.00E+00 SK= 0.00E+00
    239 T=  1835. E= -.22947046E+03 F= -.23634948E+03 E0= -.23625669E+03  EK= 0.68790E+01 SP= 0.00E+00 SK= 0.00E+00
    240 T=  1930. E= -.22948854E+03 F= -.23672350E+03 E0= -.23663014E+03  EK= 0.72350E+01 SP= 0.00E+00 SK= 0.00E+00
    241 T=  1917. E= -.22948596E+03 F= -.23667053E+03 E0= -.23657660E+03  EK= 0.71846E+01 SP= 0.00E+00 SK= 0.00E+00
    242 T=  1827. E= -.22944338E+03 F= -.23629208E+03 E0= -.23619770E+03  EK= 0.68487E+01 SP= 0.00E+00 SK= 0.00E+00
    243 T=  1807. E= -.22941999E+03 F= -.23619457E+03 E0= -.23609961E+03  EK= 0.67746E+01 SP= 0.00E+00 SK= 0.00E+00
    244 T=  1925. E= -.22946030E+03 F= -.23667688E+03 E0= -.23658120E+03  EK= 0.72166E+01 SP= 0.00E+00 SK= 0.00E+00
    245 T=  2057. E= -.22949091E+03 F= -.23720194E+03 E0= -.23710622E+03  EK= 0.77110E+01 SP= 0.00E+00 SK= 0.00E+00
    246 T=  2085. E= -.22948251E+03 F= -.23729945E+03 E0= -.23720289E+03  EK= 0.78169E+01 SP= 0.00E+00 SK= 0.00E+00
    247 T=  2019. E= -.22946410E+03 F= -.23703290E+03 E0= -.23693631E+03  EK= 0.75688E+01 SP= 0.00E+00 SK= 0.00E+00
    248 T=  1922. E= -.22945159E+03 F= -.23665518E+03 E0= -.23655833E+03  EK= 0.72036E+01 SP= 0.00E+00 SK= 0.00E+00
    249 T=  1843. E= -.22944547E+03 F= -.23635548E+03 E0= -.23625869E+03  EK= 0.69100E+01 SP= 0.00E+00 SK= 0.00E+00
    250 T=  1811. E= -.22944287E+03 F= -.23622974E+03 E0= -.23613285E+03  EK= 0.67869E+01 SP= 0.00E+00 SK= 0.00E+00
    251 T=  1833. E= -.22944298E+03 F= -.23631370E+03 E0= -.23621718E+03  EK= 0.68707E+01 SP= 0.00E+00 SK= 0.00E+00
    252 T=  1909. E= -.22944588E+03 F= -.23660002E+03 E0= -.23650383E+03  EK= 0.71541E+01 SP= 0.00E+00 SK= 0.00E+00
    253 T=  2022. E= -.22945360E+03 F= -.23703480E+03 E0= -.23693891E+03  EK= 0.75812E+01 SP= 0.00E+00 SK= 0.00E+00
    254 T=  2140. E= -.22946863E+03 F= -.23749018E+03 E0= -.23739483E+03  EK= 0.80215E+01 SP= 0.00E+00 SK= 0.00E+00
    255 T=  2202. E= -.22948653E+03 F= -.23774137E+03 E0= -.23764637E+03  EK= 0.82548E+01 SP= 0.00E+00 SK= 0.00E+00
    256 T=  2155. E= -.22948274E+03 F= -.23756184E+03 E0= -.23746742E+03  EK= 0.80791E+01 SP= 0.00E+00 SK= 0.00E+00
    257 T=  2036. E= -.22943925E+03 F= -.23707122E+03 E0= -.23697705E+03  EK= 0.76320E+01 SP= 0.00E+00 SK= 0.00E+00
    258 T=  1993. E= -.22941842E+03 F= -.23688756E+03 E0= -.23679370E+03  EK= 0.74691E+01 SP= 0.00E+00 SK= 0.00E+00
    259 T=  2087. E= -.22946058E+03 F= -.23728206E+03 E0= -.23718852E+03  EK= 0.78215E+01 SP= 0.00E+00 SK= 0.00E+00
    260 T=  2190. E= -.22948935E+03 F= -.23770024E+03 E0= -.23760704E+03  EK= 0.82109E+01 SP= 0.00E+00 SK= 0.00E+00
    261 T=  2190. E= -.22947969E+03 F= -.23769057E+03 E0= -.23759758E+03  EK= 0.82109E+01 SP= 0.00E+00 SK= 0.00E+00
    262 T=  2099. E= -.22946109E+03 F= -.23732991E+03 E0= -.23723710E+03  EK= 0.78688E+01 SP= 0.00E+00 SK= 0.00E+00
    263 T=  1980. E= -.22944899E+03 F= -.23687234E+03 E0= -.23677976E+03  EK= 0.74234E+01 SP= 0.00E+00 SK= 0.00E+00
    264 T=  1883. E= -.22944307E+03 F= -.23650335E+03 E0= -.23641110E+03  EK= 0.70603E+01 SP= 0.00E+00 SK= 0.00E+00
    265 T=  1834. E= -.22944073E+03 F= -.23631686E+03 E0= -.23622478E+03  EK= 0.68761E+01 SP= 0.00E+00 SK= 0.00E+00
    266 T=  1842. E= -.22944134E+03 F= -.23634667E+03 E0= -.23625464E+03  EK= 0.69053E+01 SP= 0.00E+00 SK= 0.00E+00
    267 T=  1904. E= -.22944472E+03 F= -.23658330E+03 E0= -.23649142E+03  EK= 0.71386E+01 SP= 0.00E+00 SK= 0.00E+00
    268 T=  2005. E= -.22945245E+03 F= -.23696964E+03 E0= -.23687812E+03  EK= 0.75172E+01 SP= 0.00E+00 SK= 0.00E+00
    269 T=  2109. E= -.22946758E+03 F= -.23737390E+03 E0= -.23728263E+03  EK= 0.79063E+01 SP= 0.00E+00 SK= 0.00E+00
    270 T=  2156. E= -.22948473E+03 F= -.23756731E+03 E0= -.23747613E+03  EK= 0.80826E+01 SP= 0.00E+00 SK= 0.00E+00
    271 T=  2094. E= -.22947877E+03 F= -.23732794E+03 E0= -.23723693E+03  EK= 0.78492E+01 SP= 0.00E+00 SK= 0.00E+00
    272 T=  1965. E= -.22943425E+03 F= -.23679986E+03 E0= -.23670918E+03  EK= 0.73656E+01 SP= 0.00E+00 SK= 0.00E+00
    273 T=  1919. E= -.22941615E+03 F= -.23661003E+03 E0= -.23651958E+03  EK= 0.71939E+01 SP= 0.00E+00 SK= 0.00E+00
    274 T=  2009. E= -.22945937E+03 F= -.23699129E+03 E0= -.23690126E+03  EK= 0.75319E+01 SP= 0.00E+00 SK= 0.00E+00
    275 T=  2103. E= -.22948648E+03 F= -.23737001E+03 E0= -.23728034E+03  EK= 0.78835E+01 SP= 0.00E+00 SK= 0.00E+00
    276 T=  2091. E= -.22947603E+03 F= -.23731595E+03 E0= -.23722672E+03  EK= 0.78399E+01 SP= 0.00E+00 SK= 0.00E+00
    277 T=  1991. E= -.22945765E+03 F= -.23692234E+03 E0= -.23683352E+03  EK= 0.74647E+01 SP= 0.00E+00 SK= 0.00E+00
    278 T=  1867. E= -.22944590E+03 F= -.23644344E+03 E0= -.23635505E+03  EK= 0.69975E+01 SP= 0.00E+00 SK= 0.00E+00
    279 T=  1766. E= -.22944045E+03 F= -.23606063E+03 E0= -.23597271E+03  EK= 0.66202E+01 SP= 0.00E+00 SK= 0.00E+00
    280 T=  1714. E= -.22943783E+03 F= -.23586287E+03 E0= -.23577559E+03  EK= 0.64250E+01 SP= 0.00E+00 SK= 0.00E+00
    281 T=  1719. E= -.22943848E+03 F= -.23588263E+03 E0= -.23579577E+03  EK= 0.64442E+01 SP= 0.00E+00 SK= 0.00E+00
    282 T=  1778. E= -.22944098E+03 F= -.23610738E+03 E0= -.23602118E+03  EK= 0.66664E+01 SP= 0.00E+00 SK= 0.00E+00
    283 T=  1875. E= -.22944882E+03 F= -.23647897E+03 E0= -.23639347E+03  EK= 0.70302E+01 SP= 0.00E+00 SK= 0.00E+00
    284 T=  1973. E= -.22946464E+03 F= -.23686127E+03 E0= -.23677622E+03  EK= 0.73966E+01 SP= 0.00E+00 SK= 0.00E+00
    285 T=  2011. E= -.22948242E+03 F= -.23702132E+03 E0= -.23693724E+03  EK= 0.75389E+01 SP= 0.00E+00 SK= 0.00E+00
    286 T=  1939. E= -.22947522E+03 F= -.23674315E+03 E0= -.23665967E+03  EK= 0.72679E+01 SP= 0.00E+00 SK= 0.00E+00
    287 T=  1805. E= -.22942988E+03 F= -.23619441E+03 E0= -.23611167E+03  EK= 0.67645E+01 SP= 0.00E+00 SK= 0.00E+00
    288 T=  1759. E= -.22941476E+03 F= -.23600945E+03 E0= -.23592758E+03  EK= 0.65947E+01 SP= 0.00E+00 SK= 0.00E+00
    289 T=  1847. E= -.22945864E+03 F= -.23638330E+03 E0= -.23630205E+03  EK= 0.69247E+01 SP= 0.00E+00 SK= 0.00E+00
    290 T=  1932. E= -.22948374E+03 F= -.23672625E+03 E0= -.23664588E+03  EK= 0.72425E+01 SP= 0.00E+00 SK= 0.00E+00
    291 T=  1910. E= -.22947249E+03 F= -.23663119E+03 E0= -.23655164E+03  EK= 0.71587E+01 SP= 0.00E+00 SK= 0.00E+00
    292 T=  1801. E= -.22945453E+03 F= -.23620632E+03 E0= -.23612761E+03  EK= 0.67518E+01 SP= 0.00E+00 SK= 0.00E+00
    293 T=  1670. E= -.22944368E+03 F= -.23570564E+03 E0= -.23562784E+03  EK= 0.62620E+01 SP= 0.00E+00 SK= 0.00E+00
    294 T=  1565. E= -.22943787E+03 F= -.23530494E+03 E0= -.23522792E+03  EK= 0.58671E+01 SP= 0.00E+00 SK= 0.00E+00
    295 T=  1509. E= -.22943606E+03 F= -.23509306E+03 E0= -.23501696E+03  EK= 0.56570E+01 SP= 0.00E+00 SK= 0.00E+00
    296 T=  1510. E= -.22943661E+03 F= -.23509856E+03 E0= -.23502328E+03  EK= 0.56620E+01 SP= 0.00E+00 SK= 0.00E+00
    297 T=  1566. E= -.22944030E+03 F= -.23530902E+03 E0= -.23523461E+03  EK= 0.58687E+01 SP= 0.00E+00 SK= 0.00E+00
    298 T=  1657. E= -.22944904E+03 F= -.23566206E+03 E0= -.23558835E+03  EK= 0.62130E+01 SP= 0.00E+00 SK= 0.00E+00
    299 T=  1748. E= -.22946480E+03 F= -.23601764E+03 E0= -.23594500E+03  EK= 0.65528E+01 SP= 0.00E+00 SK= 0.00E+00
    300 T=  1776. E= -.22948147E+03 F= -.23613998E+03 E0= -.23606840E+03  EK= 0.66585E+01 SP= 0.00E+00 SK= 0.00E+00
    301 T=  1694. E= -.22947259E+03 F= -.23582162E+03 E0= -.23575066E+03  EK= 0.63490E+01 SP= 0.00E+00 SK= 0.00E+00
    302 T=  1555. E= -.22942658E+03 F= -.23525547E+03 E0= -.23518534E+03  EK= 0.58289E+01 SP= 0.00E+00 SK= 0.00E+00
    303 T=  1511. E= -.22941410E+03 F= -.23507928E+03 E0= -.23500972E+03  EK= 0.56652E+01 SP= 0.00E+00 SK= 0.00E+00
    304 T=  1598. E= -.22945887E+03 F= -.23545015E+03 E0= -.23538154E+03  EK= 0.59913E+01 SP= 0.00E+00 SK= 0.00E+00
    305 T=  1676. E= -.22948237E+03 F= -.23576513E+03 E0= -.23569720E+03  EK= 0.62828E+01 SP= 0.00E+00 SK= 0.00E+00
    306 T=  1646. E= -.22947024E+03 F= -.23564011E+03 E0= -.23557273E+03  EK= 0.61699E+01 SP= 0.00E+00 SK= 0.00E+00
    307 T=  1533. E= -.22945139E+03 F= -.23519655E+03 E0= -.23512993E+03  EK= 0.57452E+01 SP= 0.00E+00 SK= 0.00E+00
    308 T=  1400. E= -.22944035E+03 F= -.23468959E+03 E0= -.23462361E+03  EK= 0.52492E+01 SP= 0.00E+00 SK= 0.00E+00
    309 T=  1296. E= -.22943493E+03 F= -.23429173E+03 E0= -.23422607E+03  EK= 0.48568E+01 SP= 0.00E+00 SK= 0.00E+00
    310 T=  1242. E= -.22943314E+03 F= -.23408800E+03 E0= -.23402307E+03  EK= 0.46549E+01 SP= 0.00E+00 SK= 0.00E+00
    311 T=  1246. E= -.22943370E+03 F= -.23410556E+03 E0= -.23404099E+03  EK= 0.46719E+01 SP= 0.00E+00 SK= 0.00E+00
    312 T=  1305. E= -.22943717E+03 F= -.23433059E+03 E0= -.23426631E+03  EK= 0.48934E+01 SP= 0.00E+00 SK= 0.00E+00
    313 T=  1401. E= -.22944557E+03 F= -.23469880E+03 E0= -.23463488E+03  EK= 0.52532E+01 SP= 0.00E+00 SK= 0.00E+00
    314 T=  1495. E= -.22946157E+03 F= -.23506691E+03 E0= -.23500327E+03  EK= 0.56053E+01 SP= 0.00E+00 SK= 0.00E+00
    315 T=  1525. E= -.22947869E+03 F= -.23519698E+03 E0= -.23513342E+03  EK= 0.57183E+01 SP= 0.00E+00 SK= 0.00E+00
    316 T=  1446. E= -.22946845E+03 F= -.23488794E+03 E0= -.23482443E+03  EK= 0.54195E+01 SP= 0.00E+00 SK= 0.00E+00
    317 T=  1316. E= -.22942193E+03 F= -.23435459E+03 E0= -.23429128E+03  EK= 0.49327E+01 SP= 0.00E+00 SK= 0.00E+00
    318 T=  1288. E= -.22941189E+03 F= -.23423957E+03 E0= -.23417636E+03  EK= 0.48277E+01 SP= 0.00E+00 SK= 0.00E+00
    319 T=  1389. E= -.22945748E+03 F= -.23466456E+03 E0= -.23460115E+03  EK= 0.52071E+01 SP= 0.00E+00 SK= 0.00E+00
    320 T=  1476. E= -.22947965E+03 F= -.23501349E+03 E0= -.23495003E+03  EK= 0.55338E+01 SP= 0.00E+00 SK= 0.00E+00
    321 T=  1456. E= -.22946664E+03 F= -.23492371E+03 E0= -.23485968E+03  EK= 0.54571E+01 SP= 0.00E+00 SK= 0.00E+00
    322 T=  1356. E= -.22944862E+03 F= -.23453179E+03 E0= -.23446777E+03  EK= 0.50832E+01 SP= 0.00E+00 SK= 0.00E+00
    323 T=  1241. E= -.22943754E+03 F= -.23408977E+03 E0= -.23402556E+03  EK= 0.46522E+01 SP= 0.00E+00 SK= 0.00E+00
    324 T=  1156. E= -.22943228E+03 F= -.23376635E+03 E0= -.23370154E+03  EK= 0.43341E+01 SP= 0.00E+00 SK= 0.00E+00
    325 T=  1124. E= -.22943048E+03 F= -.23364354E+03 E0= -.23357813E+03  EK= 0.42131E+01 SP= 0.00E+00 SK= 0.00E+00
    326 T=  1151. E= -.22943111E+03 F= -.23374686E+03 E0= -.23368086E+03  EK= 0.43157E+01 SP= 0.00E+00 SK= 0.00E+00
    327 T=  1234. E= -.22943541E+03 F= -.23406028E+03 E0= -.23399365E+03  EK= 0.46249E+01 SP= 0.00E+00 SK= 0.00E+00
    328 T=  1353. E= -.22944428E+03 F= -.23451533E+03 E0= -.23444800E+03  EK= 0.50710E+01 SP= 0.00E+00 SK= 0.00E+00
    329 T=  1468. E= -.22946062E+03 F= -.23496475E+03 E0= -.23489662E+03  EK= 0.55041E+01 SP= 0.00E+00 SK= 0.00E+00
    330 T=  1518. E= -.22947690E+03 F= -.23516666E+03 E0= -.23509762E+03  EK= 0.56898E+01 SP= 0.00E+00 SK= 0.00E+00
    331 T=  1457. E= -.22946501E+03 F= -.23492809E+03 E0= -.23485822E+03  EK= 0.54631E+01 SP= 0.00E+00 SK= 0.00E+00
    332 T=  1352. E= -.22941782E+03 F= -.23448605E+03 E0= -.23441494E+03  EK= 0.50682E+01 SP= 0.00E+00 SK= 0.00E+00
    333 T=  1354. E= -.22941094E+03 F= -.23448489E+03 E0= -.23441257E+03  EK= 0.50739E+01 SP= 0.00E+00 SK= 0.00E+00
    334 T=  1480. E= -.22945749E+03 F= -.23500651E+03 E0= -.23493328E+03  EK= 0.55490E+01 SP= 0.00E+00 SK= 0.00E+00
    335 T=  1586. E= -.22947735E+03 F= -.23542363E+03 E0= -.23534896E+03  EK= 0.59463E+01 SP= 0.00E+00 SK= 0.00E+00
    336 T=  1583. E= -.22946338E+03 F= -.23539734E+03 E0= -.23532130E+03  EK= 0.59340E+01 SP= 0.00E+00 SK= 0.00E+00
    337 T=  1502. E= -.22944589E+03 F= -.23507576E+03 E0= -.23499860E+03  EK= 0.56299E+01 SP= 0.00E+00 SK= 0.00E+00
    338 T=  1407. E= -.22943527E+03 F= -.23470866E+03 E0= -.23462994E+03  EK= 0.52734E+01 SP= 0.00E+00 SK= 0.00E+00
    339 T=  1342. E= -.22943050E+03 F= -.23446091E+03 E0= -.23438071E+03  EK= 0.50304E+01 SP= 0.00E+00 SK= 0.00E+00
    340 T=  1329. E= -.22942901E+03 F= -.23441050E+03 E0= -.23432864E+03  EK= 0.49815E+01 SP= 0.00E+00 SK= 0.00E+00
    341 T=  1374. E= -.22942949E+03 F= -.23458031E+03 E0= -.23449691E+03  EK= 0.51508E+01 SP= 0.00E+00 SK= 0.00E+00
    342 T=  1472. E= -.22943325E+03 F= -.23495244E+03 E0= -.23486764E+03  EK= 0.55192E+01 SP= 0.00E+00 SK= 0.00E+00
    343 T=  1604. E= -.22944307E+03 F= -.23545712E+03 E0= -.23537070E+03  EK= 0.60140E+01 SP= 0.00E+00 SK= 0.00E+00
    344 T=  1729. E= -.22945987E+03 F= -.23594119E+03 E0= -.23585311E+03  EK= 0.64813E+01 SP= 0.00E+00 SK= 0.00E+00
    345 T=  1783. E= -.22947549E+03 F= -.23616053E+03 E0= -.23607080E+03  EK= 0.66850E+01 SP= 0.00E+00 SK= 0.00E+00
    346 T=  1726. E= -.22946153E+03 F= -.23593220E+03 E0= -.23584087E+03  EK= 0.64707E+01 SP= 0.00E+00 SK= 0.00E+00
    347 T=  1628. E= -.22941390E+03 F= -.23551745E+03 E0= -.23542449E+03  EK= 0.61036E+01 SP= 0.00E+00 SK= 0.00E+00
    348 T=  1641. E= -.22940963E+03 F= -.23555923E+03 E0= -.23546479E+03  EK= 0.61496E+01 SP= 0.00E+00 SK= 0.00E+00
    349 T=  1773. E= -.22945650E+03 F= -.23610098E+03 E0= -.23600501E+03  EK= 0.66445E+01 SP= 0.00E+00 SK= 0.00E+00
    350 T=  1876. E= -.22947551E+03 F= -.23650902E+03 E0= -.23641164E+03  EK= 0.70335E+01 SP= 0.00E+00 SK= 0.00E+00
    351 T=  1869. E= -.22946102E+03 F= -.23646703E+03 E0= -.23636819E+03  EK= 0.70060E+01 SP= 0.00E+00 SK= 0.00E+00
    352 T=  1785. E= -.22944336E+03 F= -.23613566E+03 E0= -.23603528E+03  EK= 0.66923E+01 SP= 0.00E+00 SK= 0.00E+00
    353 T=  1689. E= -.22943342E+03 F= -.23576462E+03 E0= -.23566290E+03  EK= 0.63312E+01 SP= 0.00E+00 SK= 0.00E+00
    354 T=  1623. E= -.22942853E+03 F= -.23551358E+03 E0= -.23541055E+03  EK= 0.60851E+01 SP= 0.00E+00 SK= 0.00E+00
    355 T=  1609. E= -.22942641E+03 F= -.23545825E+03 E0= -.23535405E+03  EK= 0.60318E+01 SP= 0.00E+00 SK= 0.00E+00
    356 T=  1652. E= -.22942733E+03 F= -.23562141E+03 E0= -.23551616E+03  EK= 0.61941E+01 SP= 0.00E+00 SK= 0.00E+00
    357 T=  1748. E= -.22943259E+03 F= -.23598386E+03 E0= -.23587754E+03  EK= 0.65513E+01 SP= 0.00E+00 SK= 0.00E+00
