     69 T= 10655. E= -.14234042E+03 F= -.18228283E+03 E0= -.18216664E+03  EK= 0.39942E+02 SP= 0.00E+00 SK= 0.00E+00
     70 T= 11453. E= -.14398629E+03 F= -.18691730E+03 E0= -.18680039E+03  EK= 0.42931E+02 SP= 0.00E+00 SK= 0.00E+00
     71 T= 12063. E= -.14399050E+03 F= -.18920767E+03 E0= -.18909407E+03  EK= 0.45217E+02 SP= 0.00E+00 SK= 0.00E+00
     72 T= 12510. E= -.14390666E+03 F= -.19079995E+03 E0= -.19068996E+03  EK= 0.46893E+02 SP= 0.00E+00 SK= 0.00E+00
     73 T= 12787. E= -.14397053E+03 F= -.19190481E+03 E0= -.19179714E+03  EK= 0.47934E+02 SP= 0.00E+00 SK= 0.00E+00
     74 T= 12875. E= -.14398612E+03 F= -.19224909E+03 E0= -.19214424E+03  EK= 0.48263E+02 SP= 0.00E+00 SK= 0.00E+00
     75 T= 12790. E= -.14397517E+03 F= -.19191862E+03 E0= -.19181689E+03  EK= 0.47943E+02 SP= 0.00E+00 SK= 0.00E+00
     76 T= 12605. E= -.14396944E+03 F= -.19121886E+03 E0= -.19112099E+03  EK= 0.47249E+02 SP= 0.00E+00 SK= 0.00E+00
     77 T= 12411. E= -.14477299E+03 F= -.19129773E+03 E0= -.19120692E+03  EK= 0.46525E+02 SP= 0.00E+00 SK= 0.00E+00
     78 T= 12258. E= -.14487643E+03 F= -.19082701E+03 E0= -.19074145E+03  EK= 0.45951E+02 SP= 0.00E+00 SK= 0.00E+00
     79 T= 12149. E= -.14490618E+03 F= -.19044894E+03 E0= -.19036720E+03  EK= 0.45543E+02 SP= 0.00E+00 SK= 0.00E+00
     80 T= 12049. E= -.14515634E+03 F= -.19032271E+03 E0= -.19024358E+03  EK= 0.45166E+02 SP= 0.00E+00 SK= 0.00E+00
     81 T= 11910. E= -.14515876E+03 F= -.18980344E+03 E0= -.18972463E+03  EK= 0.44645E+02 SP= 0.00E+00 SK= 0.00E+00
     82 T= 11711. E= -.14515260E+03 F= -.18905320E+03 E0= -.18897305E+03  EK= 0.43901E+02 SP= 0.00E+00 SK= 0.00E+00
     83 T= 11453. E= -.14517063E+03 F= -.18810417E+03 E0= -.18802265E+03  EK= 0.42934E+02 SP= 0.00E+00 SK= 0.00E+00
     84 T= 11169. E= -.14545865E+03 F= -.18732758E+03 E0= -.18724627E+03  EK= 0.41869E+02 SP= 0.00E+00 SK= 0.00E+00
     85 T= 10949. E= -.14541696E+03 F= -.18646026E+03 E0= -.18638135E+03  EK= 0.41043E+02 SP= 0.00E+00 SK= 0.00E+00
     86 T= 10894. E= -.14544130E+03 F= -.18627834E+03 E0= -.18619996E+03  EK= 0.40837E+02 SP= 0.00E+00 SK= 0.00E+00
     87 T= 11027. E= -.14572700E+03 F= -.18706093E+03 E0= -.18698717E+03  EK= 0.41334E+02 SP= 0.00E+00 SK= 0.00E+00
     88 T= 11270. E= -.14579929E+03 F= -.18804412E+03 E0= -.18797264E+03  EK= 0.42245E+02 SP= 0.00E+00 SK= 0.00E+00
     89 T= 11539. E= -.14583779E+03 F= -.18909237E+03 E0= -.18902345E+03  EK= 0.43255E+02 SP= 0.00E+00 SK= 0.00E+00
     90 T= 11745. E= -.14587167E+03 F= -.18989797E+03 E0= -.18983236E+03  EK= 0.44026E+02 SP= 0.00E+00 SK= 0.00E+00
     91 T= 11837. E= -.14573124E+03 F= -.19010307E+03 E0= -.19004154E+03  EK= 0.44372E+02 SP= 0.00E+00 SK= 0.00E+00
     92 T= 11848. E= -.14571255E+03 F= -.19012499E+03 E0= -.19006569E+03  EK= 0.44412E+02 SP= 0.00E+00 SK= 0.00E+00
     93 T= 11822. E= -.14574789E+03 F= -.19006185E+03 E0= -.19000349E+03  EK= 0.44314E+02 SP= 0.00E+00 SK= 0.00E+00
     94 T= 11775. E= -.14582708E+03 F= -.18996805E+03 E0= -.18991009E+03  EK= 0.44141E+02 SP= 0.00E+00 SK= 0.00E+00
     95 T= 11716. E= -.14586371E+03 F= -.18978370E+03 E0= -.18972595E+03  EK= 0.43920E+02 SP= 0.00E+00 SK= 0.00E+00
     96 T= 11650. E= -.14589546E+03 F= -.18956486E+03 E0= -.18950590E+03  EK= 0.43669E+02 SP= 0.00E+00 SK= 0.00E+00
     97 T= 11580. E= -.14588829E+03 F= -.18929702E+03 E0= -.18923661E+03  EK= 0.43409E+02 SP= 0.00E+00 SK= 0.00E+00
     98 T= 11513. E= -.14592913E+03 F= -.18908713E+03 E0= -.18902603E+03  EK= 0.43158E+02 SP= 0.00E+00 SK= 0.00E+00
     99 T= 11452. E= -.14599544E+03 F= -.18892559E+03 E0= -.18886188E+03  EK= 0.42930E+02 SP= 0.00E+00 SK= 0.00E+00
    100 T= 11400. E= -.14606865E+03 F= -.18880143E+03 E0= -.18873541E+03  EK= 0.42733E+02 SP= 0.00E+00 SK= 0.00E+00
    101 T= 11357. E= -.14612629E+03 F= -.18869698E+03 E0= -.18862822E+03  EK= 0.42571E+02 SP= 0.00E+00 SK= 0.00E+00
    102 T= 11323. E= -.14620013E+03 F= -.18864497E+03 E0= -.18857364E+03  EK= 0.42445E+02 SP= 0.00E+00 SK= 0.00E+00
    103 T= 11301. E= -.14634568E+03 F= -.18870683E+03 E0= -.18863343E+03  EK= 0.42361E+02 SP= 0.00E+00 SK= 0.00E+00
    104 T= 11288. E= -.14645830E+03 F= -.18877085E+03 E0= -.18869477E+03  EK= 0.42313E+02 SP= 0.00E+00 SK= 0.00E+00
    105 T= 11281. E= -.14657805E+03 F= -.18886647E+03 E0= -.18878854E+03  EK= 0.42288E+02 SP= 0.00E+00 SK= 0.00E+00
    106 T= 11280. E= -.14686493E+03 F= -.18914930E+03 E0= -.18907057E+03  EK= 0.42284E+02 SP= 0.00E+00 SK= 0.00E+00
    107 T= 11282. E= -.14705690E+03 F= -.18934685E+03 E0= -.18926588E+03  EK= 0.42290E+02 SP= 0.00E+00 SK= 0.00E+00
    108 T= 11283. E= -.14733514E+03 F= -.18962999E+03 E0= -.18954786E+03  EK= 0.42295E+02 SP= 0.00E+00 SK= 0.00E+00
    109 T= 11280. E= -.14951320E+03 F= -.19179869E+03 E0= -.19171663E+03  EK= 0.42285E+02 SP= 0.00E+00 SK= 0.00E+00
    110 T= 11272. E= -.14948404E+03 F= -.19173962E+03 E0= -.19165791E+03  EK= 0.42256E+02 SP= 0.00E+00 SK= 0.00E+00
    111 T= 11258. E= -.14944157E+03 F= -.19164365E+03 E0= -.19156264E+03  EK= 0.42202E+02 SP= 0.00E+00 SK= 0.00E+00
    112 T= 11237. E= -.14942394E+03 F= -.19154470E+03 E0= -.19146362E+03  EK= 0.42121E+02 SP= 0.00E+00 SK= 0.00E+00
    113 T= 11208. E= -.14945153E+03 F= -.19146465E+03 E0= -.19138360E+03  EK= 0.42013E+02 SP= 0.00E+00 SK= 0.00E+00
    114 T= 11173. E= -.14951344E+03 F= -.19139552E+03 E0= -.19131559E+03  EK= 0.41882E+02 SP= 0.00E+00 SK= 0.00E+00
    115 T= 11131. E= -.14959338E+03 F= -.19131977E+03 E0= -.19124109E+03  EK= 0.41726E+02 SP= 0.00E+00 SK= 0.00E+00
    116 T= 11086. E= -.14965145E+03 F= -.19120807E+03 E0= -.19113151E+03  EK= 0.41557E+02 SP= 0.00E+00 SK= 0.00E+00
    117 T= 11041. E= -.14970144E+03 F= -.19109113E+03 E0= -.19101745E+03  EK= 0.41390E+02 SP= 0.00E+00 SK= 0.00E+00
    118 T= 11000. E= -.14973281E+03 F= -.19096635E+03 E0= -.19089549E+03  EK= 0.41234E+02 SP= 0.00E+00 SK= 0.00E+00
    119 T= 10963. E= -.14973931E+03 F= -.19083464E+03 E0= -.19076735E+03  EK= 0.41095E+02 SP= 0.00E+00 SK= 0.00E+00
    120 T= 10934. E= -.14978332E+03 F= -.19076887E+03 E0= -.19070545E+03  EK= 0.40986E+02 SP= 0.00E+00 SK= 0.00E+00
    121 T= 10916. E= -.14977722E+03 F= -.19069764E+03 E0= -.19063881E+03  EK= 0.40920E+02 SP= 0.00E+00 SK= 0.00E+00
